83.36	49.51
58.46	58.27
64.47	98.65
40.15	85.33
29.31	86.48
85.10	50.36
64.92	87.58
76.72	88.44
82.62	10.35
43.97	69.63
56.66	60.07
90.93	10.14
10.86	91.25
10.00	30.44
96.20	36.61
86.13	65.59
4.49	65.19
9.86	19.23
5.67	53.39
17.01	53.48
79.78	49.04
64.12	24.18
38.52	70.81
30.65	3.33
95.84	13.42
11.06	78.71
52.28	22.10
22.95	84.45
3.30	59.19
11.21	95.79
68.79	10.36
72.08	16.08
67.29	68.21
56.21	95.04
26.82	87.02
35.04	43.17
32.15	24.08
31.01	49.51
57.12	70.04
18.91	67.14
20.70	23.69
3.06	4.11
35.08	85.12
62.78	46.25
85.31	25.04
37.50	42.67
91.09	37.96
92.01	4.83
53.70	2.26
62.02	5.58
83.51	50.90
31.01	16.04
36.76	3.45
30.30	84.92
64.55	22.06
85.81	47.41
91.13	31.94
57.88	49.08
93.99	90.30
32.85	83.73
54.10	96.90
29.23	73.82
80.83	14.02
75.30	66.80
93.36	3.79
99.83	81.71
58.03	97.22
53.20	16.27
39.19	80.42
42.21	16.86
20.36	20.84
18.74	21.25
91.72	59.43
9.59	6.96
80.40	62.66
13.07	17.08
20.72	62.73
16.19	89.63
22.86	13.99
5.97	86.64
0.72	58.67
57.78	4.81
62.23	26.32
84.55	50.70
48.72	87.69
21.45	80.48
33.87	46.10
2.56	36.81
57.37	77.12
58.47	63.30
73.57	20.93
26.46	41.11
41.04	90.73
18.92	71.43
65.76	85.28
39.57	22.58
37.33	83.99
72.02	71.32
65.35	59.04
90.79	94.05
31.77	60.39
60.94	5.42
23.27	16.97
99.03	99.66
98.06	49.90
65.99	22.83
70.91	12.43
49.77	92.98
71.64	54.93
74.94	89.86
43.38	63.39
45.13	55.39
98.98	34.78
84.34	82.30
46.83	34.11
93.63	19.08
30.35	24.04
80.61	86.59
99.73	70.57
51.14	84.25
48.49	5.86
74.84	61.58
3.35	72.90
49.16	44.85
50.85	85.61
90.04	38.08
21.43	12.98
71.98	62.29
27.98	35.75
24.63	57.99
74.15	30.52
68.84	51.75
5.58	7.56
41.18	80.00
76.41	65.66
12.55	70.31
42.83	30.52
54.00	3.87
75.65	11.39
40.81	21.54
4.66	44.81
14.53	90.14
69.09	94.03
41.70	15.89
50.31	38.00
18.40	77.34
5.69	14.86
69.44	51.44
6.05	81.25
82.90	23.57
2.63	11.20
1.98	4.29
14.43	86.02
68.66	24.43
31.74	20.12
76.62	43.24
77.65	26.83
44.53	84.24
55.56	52.92
65.00	8.09
37.82	0.81
19.33	42.57
18.51	13.68
73.82	16.07
61.36	19.77
89.32	82.86
22.89	20.02
82.59	85.78
20.47	55.44
75.33	75.37
45.04	9.34
54.77	93.17
89.03	83.71
48.25	31.07
71.65	38.56
83.59	99.03
95.49	98.35
66.75	68.73
61.23	10.87
58.90	12.32
0.52	90.14
76.09	21.98
60.95	87.40
66.38	78.93
91.77	11.97
41.82	38.30
33.83	67.17
55.44	10.25
13.51	75.70
17.21	47.05
76.38	43.50
37.11	90.98
73.62	51.40
68.19	98.25
31.85	70.04
98.27	30.77
95.45	64.74
4.70	99.28
28.98	94.68
43.60	48.91
7.38	13.18
92.27	1.35
1.52	44.52
1.43	6.78
87.32	46.79
42.58	12.70
68.55	70.04
55.01	27.33
4.98	84.13
6.90	40.46
80.56	81.83
85.35	66.11
29.42	59.26
21.28	88.24
61.54	37.90
37.12	23.28
94.39	20.26
77.15	61.22
2.03	64.88
43.79	11.13
39.11	25.14
16.36	55.89
83.29	21.35
73.43	16.46
67.10	5.80
74.35	36.19
37.58	36.33
81.49	22.29
90.49	95.75
20.33	23.21
74.76	81.38
81.84	78.46
52.55	42.24
68.31	50.24
30.13	59.26
72.48	35.39
45.98	48.63
57.76	60.17
13.71	17.57
77.12	80.67
69.43	17.52
27.76	47.28
66.03	20.41
89.15	42.72
89.98	90.52
33.52	70.26
50.36	36.37
29.07	51.14
4.05	5.24
78.97	88.40
36.71	25.99
52.00	68.06
14.37	15.31
64.35	98.04
57.43	36.95
66.33	30.14
65.56	43.99
72.61	71.16
39.70	40.09
50.06	65.43
5.96	67.21
43.45	22.93
44.75	64.63
75.96	74.70
68.19	46.71
8.76	60.43
69.18	15.62
82.06	91.73
86.04	58.89
88.43	89.31
88.18	81.91
48.68	61.83
90.41	90.21
70.18	80.36
45.93	67.89
68.31	3.22
51.65	94.75
22.40	23.06
23.11	7.06
19.83	40.66
61.06	34.67
13.74	17.84
36.76	40.75
83.21	25.75
69.04	49.25
38.25	84.31
52.36	70.24
56.07	83.39
22.45	23.27
70.06	87.13
13.42	15.25
58.55	48.90
68.90	50.34
96.16	6.60
18.50	37.31
37.65	85.07
20.33	11.93
1.39	5.96
0.85	10.95
7.46	93.90
93.66	17.91
4.29	72.28
90.67	51.11
86.59	62.15
70.93	79.04
67.65	32.90
65.07	29.80
19.10	5.40
46.67	7.42
32.71	74.38
15.87	40.39
90.36	99.96
54.87	65.36
50.68	16.01
90.31	92.56
73.99	17.07
93.37	8.51
10.51	14.63
84.64	46.27
71.40	98.95
88.05	93.92
86.71	2.91
95.80	17.82
30.11	41.00
64.45	48.72
56.08	87.95
61.23	16.30
52.28	69.76
19.50	20.09
57.04	62.13
41.84	93.60
29.70	30.95
10.82	52.33
90.66	3.22
28.25	16.12
66.61	27.15
6.17	61.60
86.87	65.74
75.42	91.53
76.70	69.46
60.74	4.19
85.04	90.35
95.68	8.62
65.56	32.72
14.69	58.78
2.41	83.43
65.28	73.59
34.96	28.69
28.73	68.74
89.51	43.71
24.48	50.82
70.21	36.52
0.06	14.77
96.14	37.82
76.40	41.48
97.11	55.22
26.51	14.00
96.94	51.90
14.49	58.14
19.50	67.37
11.29	65.86
50.26	71.09
33.96	78.47
74.16	28.57
25.91	90.72
89.15	63.82
6.93	86.43
63.94	22.16
74.04	31.88
68.42	73.03
26.75	33.94
55.81	43.59
23.65	16.56
16.43	41.06
51.21	81.45
54.99	3.87
0.17	96.72
65.58	20.32
0.02	0.41
91.43	66.69
58.18	15.34
60.25	46.65
86.36	46.00
80.17	58.45
74.24	68.86
66.07	77.22
87.83	33.22
41.73	15.88
28.40	61.46
29.24	20.14
86.73	74.59
93.87	60.53
67.01	72.01
59.92	7.51
34.77	62.70
51.22	14.65
64.35	79.24
38.30	88.98
22.31	5.70
93.83	97.95
25.80	15.87
67.35	47.80
57.21	49.04
91.28	69.63
99.87	47.50
20.97	66.21
83.37	41.63
93.38	5.15
91.94	96.85
61.44	92.20
93.98	29.61
24.00	22.20
97.17	59.11
24.94	84.57
19.66	85.92
39.30	95.34
95.05	79.04
99.03	38.24
96.47	8.93
36.63	23.75
73.42	85.66
40.83	16.80
43.96	48.31
25.49	41.51
74.31	5.07
9.85	44.18
8.23	41.24
96.86	84.94
79.25	97.20
14.16	32.44
50.20	67.38
52.25	56.33
76.73	87.20
93.82	47.64
84.03	55.56
78.73	48.68
79.19	87.08
90.45	40.77
95.92	0.63
81.34	20.77
82.32	28.42
76.53	95.53
98.27	73.41
9.20	36.99
84.10	51.81
43.63	70.22
99.25	32.26
36.63	11.62
6.22	23.63
72.97	35.32
93.00	69.10
85.55	21.64
85.51	76.06
37.58	34.05
0.35	48.46
0.62	77.87
27.81	90.88
9.46	17.65
15.29	22.51
13.33	68.67
42.00	72.74
70.92	32.39
37.23	30.30
56.48	15.80
96.72	82.77
53.73	60.29
94.04	14.59
15.17	6.72
67.38	28.07
54.95	40.52
86.11	14.20
25.95	93.01
65.89	27.83
3.29	23.34
6.32	15.33
60.14	69.16
71.00	1.84
74.83	33.62
16.20	69.94
52.85	71.26
1.46	52.01
81.90	45.88
83.12	14.34
63.94	60.10
99.89	32.68
83.97	97.73
8.89	46.33
82.31	78.05
19.71	30.31
94.35	93.83
4.53	44.00
9.73	94.18
32.89	98.43
81.59	77.09
91.49	34.38
85.72	77.15
0.92	18.38
89.34	69.25
34.41	45.22
39.64	60.22
76.74	81.60
23.52	7.77
35.31	98.07
81.39	87.90
30.14	14.27
80.65	30.85
44.53	25.76
67.07	58.69
14.12	89.85
16.17	87.71
68.28	22.73
0.87	3.31
15.01	0.29
76.48	75.94
78.09	61.10
59.59	62.97
53.64	81.65
43.73	33.00
51.99	30.96
51.03	57.02
30.44	14.81
66.95	33.65
2.77	87.92
42.64	54.52
31.78	46.90
78.55	70.51
73.16	16.14
21.78	89.13
40.31	4.31
19.87	19.45
3.18	40.15
73.84	81.82
16.80	92.75
24.74	16.91
99.63	43.52
89.57	60.78
46.06	5.38
34.70	1.08
62.82	77.63
38.07	93.11
64.56	84.37
44.97	93.90
50.71	68.87
66.52	67.58
12.28	6.86
4.67	25.75
85.40	57.25
13.25	93.05
76.37	90.90
20.47	29.90
32.10	24.79
45.28	1.91
19.25	42.06
37.15	58.64
5.72	96.81
56.78	73.11
8.69	86.47
94.22	97.96
85.11	24.44
89.64	14.03
92.42	61.00
82.18	82.85
39.95	81.33
62.71	65.88
84.90	56.20
47.39	40.08
0.52	33.02
20.75	21.95
58.83	32.79
19.29	10.51
25.33	61.99
39.64	73.12
58.91	57.39
58.90	27.78
46.70	56.70
49.10	20.25
80.52	28.10
52.37	55.37
99.40	97.71
59.24	17.70
80.81	85.77
98.29	9.06
62.35	99.23
2.24	37.63
14.86	31.61
62.91	16.61
68.61	89.17
25.59	69.34
14.43	96.75
1.69	91.70
63.57	36.01
98.11	93.31
51.86	34.65
71.35	24.06
16.47	55.54
15.13	94.18
56.84	31.83
81.06	12.78
15.45	55.86
14.15	2.31
78.38	57.86
56.64	94.67
1.01	3.69
37.33	78.22
9.86	0.07
16.62	44.68
18.12	20.29
2.07	79.50
19.40	53.94
83.99	50.37
91.90	40.08
66.10	74.50
53.48	64.62
82.44	87.28
57.18	90.35
98.35	92.45
6.09	40.48
90.90	47.24
96.77	75.09
91.90	24.20
71.21	84.31
55.32	96.55
68.68	71.15
80.43	13.25
21.00	12.84
81.32	65.98
27.26	70.09
44.46	1.49
77.47	60.39
56.79	99.50
68.48	23.79
18.61	18.97
70.06	87.20
78.01	13.77
54.26	76.96
36.38	32.31
96.82	38.29
78.34	45.34
96.08	95.03
73.63	91.10
31.63	23.53
83.15	87.39
2.80	20.24
77.22	36.83
45.24	14.45
39.88	43.12
22.94	14.48
89.98	63.72
32.46	78.80
97.12	47.68
36.30	71.85
8.50	45.91
63.31	98.26
31.37	35.56
75.21	9.29
34.93	70.56
0.58	40.19
45.51	55.42
80.28	68.39
9.25	41.22
51.36	79.08
87.66	59.32
20.91	86.60
33.20	40.87
45.23	88.35
64.30	18.36
35.52	21.06
22.32	69.32
56.57	48.31
46.53	41.52
71.62	33.33
47.37	94.10
13.64	40.82
93.24	99.80
30.76	68.03
51.43	79.53
62.01	26.57
39.98	82.61
48.54	83.79
54.05	83.39
74.83	25.44
27.51	38.26
64.67	19.57
78.83	35.54
27.67	45.91
68.64	75.60
63.10	4.68
65.62	38.01
80.34	33.92
77.45	28.70
87.49	45.59
53.78	51.02
33.41	37.18
9.44	11.58
61.91	47.78
47.81	54.42
51.91	5.42
86.65	14.91
71.95	55.87
1.63	98.88
73.86	72.38
6.48	21.59
86.27	20.16
82.89	86.39
46.13	90.24
58.09	43.30
23.73	22.83
3.64	44.49
55.31	12.16
95.09	4.79
96.07	22.00
28.61	83.73
46.03	43.62
38.58	28.01
81.35	96.84
97.55	52.66
44.50	8.37
9.08	92.98
8.15	1.95
22.83	30.03
29.62	99.54
11.41	77.33
55.54	64.19
48.77	18.45
19.43	11.70
21.23	1.48
99.14	80.16
83.85	29.11
65.39	74.64
47.12	31.45
58.00	97.58
42.32	71.88
72.05	34.38
66.96	16.24
22.73	88.74
56.42	90.36
84.76	52.28
62.55	61.59
69.67	49.18
45.50	6.32
12.94	17.96
1.19	67.41
91.40	79.93
53.54	62.86
81.49	96.54
38.07	80.37
98.46	36.32
91.19	80.90
27.96	56.20
38.42	39.12
72.59	51.79
43.85	68.38
88.04	46.43
43.01	13.58
76.35	69.70
31.92	46.58
36.85	23.00
26.05	65.67
49.36	41.48
34.78	83.15
78.87	40.09
19.26	83.22
46.08	74.25
14.60	46.13
3.72	55.43
0.82	63.99
95.45	36.11
1.44	18.54
50.73	19.13
73.17	51.94
87.14	52.45
25.97	37.95
49.57	41.83
78.50	52.48
14.84	51.17
11.10	50.47
29.82	63.01
25.54	78.77
31.34	40.38
58.78	93.66
16.74	64.99
26.81	6.11
95.75	26.53
93.51	47.73
56.05	3.49
69.86	36.13
17.75	6.24
48.62	19.58
35.28	50.38
71.49	97.96
29.07	90.08
6.84	49.08
94.08	69.22
88.79	38.24
37.16	41.45
31.46	51.99
41.33	69.54
85.63	76.93
41.27	38.82
49.31	39.17
21.43	10.30
78.79	30.85
15.90	94.41
71.98	76.24
97.41	48.45
12.12	31.96
91.75	87.69
66.60	73.38
43.51	53.06
32.98	92.26
89.23	96.74
12.46	19.67
64.68	31.04
69.40	92.40
84.66	35.81
4.87	1.34
85.63	34.77
32.17	95.70
14.11	32.16
92.49	68.43
77.13	47.75
90.33	14.85
45.14	0.46
59.58	39.40
11.88	68.55
94.15	83.00
71.39	97.94
89.35	57.99
67.79	39.19
44.32	6.26
10.06	68.50
69.92	41.89
21.06	88.27
31.15	99.66
7.56	8.91
29.04	87.63
96.77	84.86
92.67	33.35
83.16	15.45
9.01	21.18
69.49	23.60
65.47	41.16
65.88	94.05
18.10	8.64
31.43	86.95
27.02	68.37
4.68	42.16
19.78	66.60
70.87	55.07
53.39	60.67
56.94	35.68
46.09	36.44
28.30	59.23
41.13	21.25
85.43	78.96
46.54	12.21
22.94	99.27
67.22	88.05
18.75	1.21
8.74	36.43
67.12	71.00
85.77	7.97
55.34	7.49
12.26	3.30
11.25	74.08
85.56	10.18
16.22	17.45
1.87	33.76
86.75	96.16
56.86	5.31
76.40	50.07
91.60	11.86
39.78	94.00
41.81	62.63
30.14	37.56
35.97	96.89
73.06	17.26
66.78	41.99
70.12	76.66
29.55	50.76
38.58	45.58
80.84	82.69
85.56	50.51
21.47	44.97
48.73	34.79
48.94	76.01
9.40	79.35
55.86	36.81
98.29	92.86
73.85	73.60
69.65	83.15
74.81	29.04
15.09	31.35
45.46	8.41
24.89	64.50
45.11	52.65
81.69	62.97
41.48	30.31
89.07	44.85
95.03	37.09
95.82	41.08
28.17	83.34
75.74	12.40
72.55	57.45
62.13	61.76
35.10	76.38
16.65	64.73
61.28	72.96
32.67	74.08
2.69	24.45
34.89	54.55
15.56	96.45
38.99	69.50
26.30	62.32
77.69	71.48
0.85	58.99
83.08	45.84
45.83	57.61
38.76	18.48
50.91	59.34
80.04	66.71
54.56	75.21
25.59	65.69
78.02	12.58
69.81	61.95
26.09	69.97
51.37	90.20
97.60	37.41
40.75	40.01
83.19	9.69
57.00	34.85
53.55	46.53
32.47	7.66
57.45	55.30
92.97	44.16
55.56	29.61
10.59	18.07
13.42	50.20
16.39	60.86
64.91	43.25
31.04	92.67
36.29	95.73
83.10	90.84
89.88	47.41
36.27	87.67
6.67	14.66
40.07	70.15
77.21	52.75
51.32	0.93
11.57	29.78
48.07	91.89
10.90	68.41
71.89	39.77
65.13	9.37
89.72	76.40
54.77	64.49
62.36	95.56
38.19	56.69
42.98	92.89
99.90	88.93
6.11	95.72
20.38	45.29
25.27	65.74
3.52	3.05
75.81	28.81
63.54	27.15
38.08	23.62
30.51	25.30
16.23	63.53
80.40	65.67
67.36	74.67
33.95	97.63
57.22	7.13
97.26	70.30
19.67	15.98
35.90	14.00
99.26	74.20
84.60	34.97
99.13	10.45
94.92	75.37
39.38	61.27
14.25	7.07
55.39	89.43
71.53	60.71
29.87	48.14
17.22	39.11
57.53	64.10
28.02	28.49
87.45	71.52
40.78	99.85
74.07	54.04
23.77	88.06
95.38	41.69
28.78	47.04
64.12	65.99
92.75	5.33
66.22	97.99
73.92	88.51
9.86	81.13
14.07	32.35
57.67	23.68
15.88	83.72
45.21	34.01
12.36	75.08
59.21	65.99
84.10	62.70
61.00	91.43
48.95	38.94
92.01	32.07
9.07	64.28
91.55	64.29
90.39	16.47
89.74	56.44
50.88	20.56
12.89	10.89
65.60	6.63
52.88	60.74
19.00	39.67
7.46	14.53
47.89	80.22
93.99	51.43
81.95	63.65
75.72	44.02
23.28	30.75
16.74	26.23
90.80	3.49
99.36	29.88
31.40	75.36
95.99	84.80
65.31	78.28
86.51	14.82
90.32	95.12
51.76	64.68
16.54	10.28
53.80	61.42
41.61	29.30
34.53	47.83
4.68	53.17
25.56	25.33
76.94	62.85
64.46	8.80
56.05	55.04
54.95	27.22
32.67	71.82
92.12	99.99
88.05	83.42
97.46	81.64
63.61	15.93
73.36	94.88
15.81	64.10
91.50	65.95
32.32	92.86
75.78	34.78
39.53	10.78
26.45	37.64
75.33	93.71
59.53	49.94
36.14	47.40
3.04	33.10
32.58	24.08
99.88	50.64
4.31	50.30
16.28	6.21
51.38	80.15
44.17	8.94
36.51	61.94
15.91	89.77
1.25	94.35
20.87	76.94
16.91	53.28
24.54	88.09
60.96	89.91
43.03	12.03
69.14	36.72
18.47	34.00
64.09	8.95
74.02	5.06
2.52	56.55
1.38	68.24
14.45	3.30
47.89	31.94
30.73	8.90
25.83	24.75
7.68	2.74
62.06	74.54
61.67	68.09
42.77	29.82
20.36	0.01
84.92	81.41
82.42	21.36
84.05	48.41
52.97	17.01
45.81	64.28
88.02	38.95
8.12	35.81
38.01	41.73
0.06	50.70
27.98	31.49
63.80	77.88
49.61	50.26
86.71	38.87
69.36	71.55
52.44	28.05
75.94	53.50
21.28	25.16
0.15	81.45
93.40	74.26
40.87	32.77
91.42	99.98
21.87	14.22
22.90	94.05
85.96	54.03
47.84	32.96
5.22	79.61
81.45	81.10
49.38	75.01
8.21	92.79
7.51	92.19
69.83	51.22
2.93	84.72
16.50	72.78
75.82	43.44
78.76	61.23
33.49	39.86
25.45	17.54
84.64	24.80
22.25	98.75
80.30	87.53
94.67	71.68
81.86	53.64
29.85	26.17
64.36	88.68
21.96	96.16
41.89	79.08
77.74	87.08
71.24	81.78
50.50	22.99
49.76	69.65
63.83	8.14
73.75	51.19
19.35	43.96
65.13	9.68
56.89	54.91
5.58	89.63
49.98	54.26
39.79	56.47
74.80	24.56
22.53	69.21
86.32	96.39
87.77	35.09
72.08	83.82
12.37	60.51
30.92	75.40
31.67	72.82
41.62	85.29
39.88	64.15
44.88	40.90
74.16	0.20
60.83	20.43
38.23	44.29
3.94	56.74
68.39	70.58
37.21	92.27
83.18	78.46
28.56	3.88
86.23	75.20
33.48	16.19
11.30	63.35
30.35	87.32
8.13	55.65
77.26	81.87
68.62	40.77
42.56	42.65
83.36	40.80
85.45	34.69
0.99	33.43
27.10	63.10
34.55	60.04
58.39	59.73
22.52	4.92
75.83	92.55
5.39	9.80
23.84	76.59
23.37	83.31
48.52	55.43
75.12	75.37
35.82	78.26
3.33	12.87
15.15	19.11
88.91	34.92
58.57	72.14
42.30	23.37
95.16	9.45
77.73	97.63
90.41	6.63
44.35	31.34
11.12	25.29
66.69	53.03
7.92	91.21
16.23	12.88
99.50	22.59
95.54	33.30
35.20	43.43
67.14	12.31
46.10	63.80
0.33	15.68
68.55	20.97
40.71	76.23
38.64	53.28
29.91	16.82
11.42	21.83
15.68	27.41
54.18	4.48
96.15	55.99
99.94	61.11
36.65	17.93
23.94	9.51
81.72	89.34
23.90	57.33
61.12	26.07
42.99	6.82
54.24	41.79
73.35	86.66
34.22	86.40
17.59	67.72
60.67	88.86
65.98	88.16
27.40	67.49
67.54	47.46
0.69	65.16
35.14	28.36
2.49	36.69
26.22	71.53
2.97	1.61
83.86	58.18
87.39	76.51
6.00	52.86
53.12	18.28
34.64	20.64
74.74	41.93
21.32	60.75
47.15	24.85
30.39	92.36
79.90	73.22
87.40	87.02
69.32	5.59
66.38	67.15
19.54	3.65
36.74	80.33
18.07	90.92
58.34	14.90
97.27	26.49
21.36	44.20
29.11	42.32
76.86	73.89
7.45	10.94
93.08	19.46
69.15	2.72
3.06	59.86
93.73	81.23
79.65	96.89
99.46	89.28
85.70	99.90
23.46	98.45
99.05	30.71
32.80	30.38
4.70	24.44
64.44	9.57
79.82	48.66
32.74	74.04
71.30	75.55
75.19	53.11
79.78	79.28
29.07	19.38
19.77	14.72
45.24	35.81
20.76	42.24
48.22	48.42
70.91	38.37
46.65	19.87
82.08	72.29
82.46	59.92
72.25	34.15
83.08	85.19
20.11	72.61
46.74	32.30
45.20	36.51
47.87	56.05
6.68	18.20
96.98	67.67
94.07	64.44
27.22	6.58
3.80	55.15
8.63	93.75
57.20	49.76
10.12	84.71
17.37	66.26
39.38	25.82
5.10	89.16
91.03	18.84
97.37	98.95
24.77	15.52
15.82	78.09
76.87	96.73
77.14	76.05
80.61	38.47
82.57	9.84
34.57	31.17
69.36	35.11
10.93	97.81
33.68	47.86
40.45	51.74
61.26	67.12
45.45	45.33
69.95	4.70
17.87	87.20
76.62	50.14
55.22	47.45
49.53	85.57
74.41	27.93
97.28	98.68
20.39	47.77
75.29	79.93
74.89	82.91
61.53	74.49
48.85	3.28
64.99	9.14
11.61	70.62
82.08	29.41
69.65	96.16
8.98	63.52
58.15	8.40
51.24	76.11
49.97	48.01
45.87	86.87
17.97	89.67
25.72	7.27
9.46	88.63
11.00	91.77
